chrom_peak_id;mzmin;mzmax;rtmin;rtmax;into;target_ChEBI.name;target_ChEBI;target_InChIKey;target_formula;target_M;adduct;mixture;ms1_adduct_count;ms1_adduct_05_count;isopeak_count;isopeak_sim;ms2_count;ms2_matched_count;ms2_true_count;RTI;rt_regions;rtmed;mzmed;number_of_peaks;
CP314699|CP076694|CP076786|CP076673;204.08191;204.0886736;49.82357819;69.90631043;33521.92146;N-acetyl-L-valine;CHEBI:21565;IHYJTAOFMMMOPX-LURJTMIESA-N;C7H13NO3;159.0895433;[M+CHO2]-|[M+H]+|[M+H]+|[M+Na]+;2_5;4;0;0;0;0;0;0;425.251156810886|423.379103445798|423.379103445798|412.389876435894;3;61.23751596;176.5753482;4;
CP077204|CP077216|CP315804|CP315048|CP314818|CP076917;160.0965461;160.097201;97.62916867;139.6325142;8446202.544;N-acetyl-L-valine;CHEBI:21565;IHYJTAOFMMMOPX-LURJTMIESA-N;C7H13NO3;159.0895433;[M+H]+|[M+Na]+|[M-H]-|[M+CHO2]-|[M-H]-|[M+Na]+;2_5;32;6;3;0.458453606;58;1;0;495.709509401756|495.709509401756|499.479479422761|488.077608093674|480.47267874944|483.902985308109;4;118.0070084;174.0826806;6;
CP316008|CP077566;204.1000606;204.1039616;193.9079209;203.2510888;20503.65871;N-acetyl-L-valine;CHEBI:21565;IHYJTAOFMMMOPX-LURJTMIESA-N;C7H13NO3;159.0895433;[M+CHO2]-|[M+Na]+;2_5;2;0;0;0;15;0;0;592.014830645034|586.601039910504;5;196.9614052;193.0702107;2;
CP316429|CP316818|CP316453|CP078382;204.0917993;204.0951527;247.6230395;266.0183048;85927.5657;N-acetyl-L-valine;CHEBI:21565;IHYJTAOFMMMOPX-LURJTMIESA-N;C7H13NO3;159.0895433;[M+CHO2]-|[M+CHO2]-|[M-H]-|[M+Na]+;2_5;4;0;0;0;0;0;0;708.950044973675|737.606925407126|706.084422221809|730.36795189491;6;255.9456638;187.0829049;4;
CP317319|CP078603|CP078625;204.1026756;204.1035468;280.434778;290.8817474;80851.74688;N-acetyl-L-valine;CHEBI:21565;IHYJTAOFMMMOPX-LURJTMIESA-N;C7H13NO3;159.0895433;[M+CHO2]-|[M+H]+|[M+Na]+;2_5;3;0;0;0;0;0;0;802.403211285423|797.357504148187|797.357504148187;7;284.2362701;182.0846001;3;
CP317665;204.0968235;204.1011257;319.2360996;324.2116649;1296.697094;N-acetyl-L-valine;CHEBI:21565;IHYJTAOFMMMOPX-LURJTMIESA-N;C7H13NO3;159.0895433;[M+CHO2]-;2_5;0;0;0;0;0;0;0;935.1453487;8;322.2214008;204.0989952;1;FALSE
CP318400;204.1003009;204.1036397;380.4539692;382.9484493;604.6845937;N-acetyl-L-valine;CHEBI:21565;IHYJTAOFMMMOPX-LURJTMIESA-N;C7H13NO3;159.0895433;[M+CHO2]-;2_5;2;0;0;0;0;0;0;1167.918599;9;381.9501249;204.1020574;1;FALSE
CP240352|CP012138|CP240353|CP241717|CP012380|CP011861|CP013505|CP013506|CP241289;116.0337845;116.0365761;21.88183824;61.14154719;1179385.509;N-acetylglycine;CHEBI:40410;OKJIRPAQVSHGFK-UHFFFAOYSA-N;C4H7NO3;117.0425931;[M-H]-|[M+H]+|[M+CHO2]-|[M+CHO2]-|[M+H]+|[M+Na]+|[M+Na]+|[M+Na]+|[M-H]-;1_2;21;6;3;0.316188346;9;2;0;0|269.601659411627|0|401.390301976701|396.144434223886|250.317340659266|0|354.385529053133|228.733147101747;1;31.94756973;134.715634;9;
CP012379;118.0646478;118.0657413;50.63794247;62.66451149;69360.34531;N-acetylglycine;CHEBI:40410;OKJIRPAQVSHGFK-UHFFFAOYSA-N;C4H7NO3;117.0425931;[M+H]+;1_2;0;0;0;0;0;0;0;416.6541688;2;57.98717487;118.065182;1;FALSE
CP241719;116.0172434;116.0184087;79.86147533;86.93902508;13397.01036;N-acetylglycine;CHEBI:40410;OKJIRPAQVSHGFK-UHFFFAOYSA-N;C4H7NO3;117.0425931;[M-H]-;1_2;0;0;0;0;0;0;0;451.4762355;3;83.40062645;116.0177129;1;FALSE
CP012566;118.0645441;118.0656608;108.1650981;121.5670262;75657.27658;N-acetylglycine;CHEBI:40410;OKJIRPAQVSHGFK-UHFFFAOYSA-N;C4H7NO3;117.0425931;[M+H]+;1_2;1;0;0;0;0;0;0;485.7094449;4;116.87544;118.0651207;1;FALSE
CP013274;118.0650393;118.0667489;262.981673;267.7638413;3162.857537;N-acetylglycine;CHEBI:40410;OKJIRPAQVSHGFK-UHFFFAOYSA-N;C4H7NO3;117.0425931;[M+H]+;1_2;5;5;1;0.948565039;0;0;0;738.9923852;5;264.3471966;118.066053;1;FALSE
CP013704;140.0135981;140.0159568;345.1424822;348.529925;1198.683107;N-acetylglycine;CHEBI:40410;OKJIRPAQVSHGFK-UHFFFAOYSA-N;C4H7NO3;117.0425931;[M+Na]+;1_2;2;0;0;0;0;0;0;1016.943249;6;346.4975131;140.0145153;1;FALSE
CP243834;116.0241284;116.0254155;561.3426481;564.3358481;1202.49265;N-acetylglycine;CHEBI:40410;OKJIRPAQVSHGFK-UHFFFAOYSA-N;C4H7NO3;117.0425931;[M-H]-;1_2;2;0;0;0;0;0;0;0;7;562.8394481;116.024521;1;FALSE
CP015274;140.0681464;140.0689373;581.9004506;588.6684506;44263.40506;N-acetylglycine;CHEBI:40410;OKJIRPAQVSHGFK-UHFFFAOYSA-N;C4H7NO3;117.0425931;[M+Na]+;1_2;0;0;0;0;0;0;0;0;8;584.6074506;140.0685073;1;FALSE
CP015817;140.0663448;140.0687376;657.0242506;660.4082506;696.0700872;N-acetylglycine;CHEBI:40410;OKJIRPAQVSHGFK-UHFFFAOYSA-N;C4H7NO3;117.0425931;[M+Na]+;1_2;0;0;0;0;0;0;0;0;9;659.0542506;140.0673913;1;FALSE
CP299242;263.1263311;263.1319919;25.2860145;28.8075783;6122.899301;N-acetylserotonin;CHEBI:17697;MVAWJSIDNICKHF-UHFFFAOYSA-N;C12H14N2O2;218.1055277;[M+CHO2]-;2_3;0;0;0;0;0;0;0;197.0134426;1;27.28664562;263.1298591;1;FALSE
CP064622;219.0816332;219.0866667;55.84088232;61.1956308;1650.774457;N-acetylserotonin;CHEBI:17697;MVAWJSIDNICKHF-UHFFFAOYSA-N;C12H14N2O2;218.1055277;[M+H]+;2_3;2;0;0;0;0;0;0;417.8766889;2;59.18770396;219.0834449;1;FALSE
CP064697|CP300447;219.1051557;219.1067619;79.91336411;87.31896671;10196.89615;N-acetylserotonin;CHEBI:17697;MVAWJSIDNICKHF-UHFFFAOYSA-N;C12H14N2O2;218.1055277;[M+H]+|[M-H]-;2_3;3;0;0;0;0;0;0;447.721409453105|450.019229652012;3;83.53886311;218.0986708;2;
CP495247|CP065824|CP066440|CP301461;217.0964097;217.1055898;176.3882742;207.5199427;4020615.44;N-acetylserotonin;CHEBI:17697;MVAWJSIDNICKHF-UHFFFAOYSA-N;C12H14N2O2;218.1055277;[M-H]-|[M+Na]+|[M+H]+|[M+CHO2]-;2_3;40;8;4;0.86581869;64;3;3;573.439094949393|567.510689591927|567.510689591927|573.439094949393;4;181.9628785;235.1025721;4;
CP302079|CP066265;263.1017139;263.107297;232.6484653;237.0238241;2398.51027;N-acetylserotonin;CHEBI:17697;MVAWJSIDNICKHF-UHFFFAOYSA-N;C12H14N2O2;218.1055277;[M+CHO2]-|[M+Na]+;2_3;6;6;2;0.862477399;15;0;0;668.611683196459|663.470065132102;5;234.5492693;252.0840237;2;
CP302435|CP066520;217.1013549;217.1087176;241.1264176;257.4370887;23098.40243;N-acetylserotonin;CHEBI:17697;MVAWJSIDNICKHF-UHFFFAOYSA-N;C12H14N2O2;218.1055277;[M-H]-|[M+H]+;2_3;5;4;1;0.434536548;7;0;0;707.129594848145|688.3195047707;6;248.1870464;218.1222479;2;
CP302662|CP302608|CP066738;217.1073385;217.1087146;262.9370917;288.7834933;30530.57563;N-acetylserotonin;CHEBI:17697;MVAWJSIDNICKHF-UHFFFAOYSA-N;C12H14N2O2;218.1055277;[M-H]-|[M-H]-|[M+H]+;2_3;7;4;1;0.289691032;0;0;0;803.696284573492|783.113172219211|746.321997137502;7;275.8916293;217.7872059;3;
CP067112;241.133586;241.1376385;333.471939;338.8846196;11759.16719;N-acetylserotonin;CHEBI:17697;MVAWJSIDNICKHF-UHFFFAOYSA-N;C12H14N2O2;218.1055277;[M+Na]+;2_3;2;0;0;0;0;0;0;974.1754931;8;335.5023346;241.1351476;1;FALSE
CP067370|CP067375|CP067410;219.1364761;219.1388779;367.961255;386.8823387;5217.467857;N-acetylserotonin;CHEBI:17697;MVAWJSIDNICKHF-UHFFFAOYSA-N;C12H14N2O2;218.1055277;[M+H]+|[M+Na]+|[M+H]+;2_3;8;3;1;0.289691032;0;0;0;1114.39464164692|1136.28431634219|1169.10703625325;9;377.6481788;226.4812955;3;
CP235807|CP006849|CP006659|CP005930;173.0568923;173.0573364;21.14786679;48.09645143;2053670.335;N-alpha-acetyl-L-asparagine;CHEBI:139582;HXFOXFJUNFFYMO-BYPYZUCNSA-N;C6H10N2O4;174.0640568;[M-H]-|[M+Na]+|[M+Na]+|[M+H]+;1_1;9;1;1;0.230691291;7;0;0;216.039503640745|210.170859727048|210.170859727048|0;1;26.8637315;185.5820549;4;
CP007110|CP007111;175.0856761;175.0871519;39.89436954;54.58132826;24899.51161;N-alpha-acetyl-L-asparagine;CHEBI:139582;HXFOXFJUNFFYMO-BYPYZUCNSA-N;C6H10N2O4;174.0640568;[M+H]+|[M+H]+;1_1;3;0;0;0;6;0;0;385.21811798137|406.395672527439;2;45.5670869;175.0867206;2;
CP236013;173.009034;173.009615;98.67293866;120.8793985;541711.187;N-alpha-acetyl-L-asparagine;CHEBI:139582;HXFOXFJUNFFYMO-BYPYZUCNSA-N;C6H10N2O4;174.0640568;[M-H]-;1_1;0;0;0;0;0;0;0;481.9866647;3;107.7601531;173.0094554;1;FALSE
CP236180;173.0805539;173.0821933;215.9088864;225.7423911;20598.34629;N-alpha-acetyl-L-asparagine;CHEBI:139582;HXFOXFJUNFFYMO-BYPYZUCNSA-N;C6H10N2O4;174.0640568;[M-H]-;1_1;1;0;0;0;0;0;0;635.7421107;4;219.3512501;173.0814952;1;FALSE
CP008315;175.0741893;175.0755785;343.089695;346.4766899;679.3170359;N-alpha-acetyl-L-asparagine;CHEBI:139582;HXFOXFJUNFFYMO-BYPYZUCNSA-N;C6H10N2O4;174.0640568;[M+H]+;1_1;0;0;0;0;0;0;0;1011.451527;5;345.1222487;175.0748525;1;FALSE
CP008852;197.0949593;197.0981067;424.9808188;431.7602689;7699.371789;N-alpha-acetyl-L-asparagine;CHEBI:139582;HXFOXFJUNFFYMO-BYPYZUCNSA-N;C6H10N2O4;174.0640568;[M+Na]+;1_1;0;0;0;0;0;0;0;1345.10591;6;427.0136038;197.0963614;1;FALSE
CP021364|CP021710|CP251363|CP022274|CP021743;202.0361438;202.0373839;20.64178114;38.74041492;9327.230581;N-benzoylglycine;CHEBI:18089;QIAFMBKCNZACKA-UHFFFAOYSA-N;C9H9NO3;179.0582431;[M+Na]+|[M+Na]+|[M+CHO2]-|[M+H]+|[M+H]+;1_4;4;0;0;0;0;0;0;0|185.319180425015|0|313.553796389568|185.319180425015;1;26.98864832;197.6402508;5;
CP022320;202.0102707;202.0121367;40.74393007;55.44523463;47595.63996;N-benzoylglycine;CHEBI:18089;QIAFMBKCNZACKA-UHFFFAOYSA-N;C9H9NO3;179.0582431;[M+Na]+;1_4;0;0;0;0;0;0;0;401.9170521;2;45.41980443;202.0110521;1;FALSE
CP022525|CP253057|CP022784|CP022649|CP022558;202.0472355;202.0481921;163.8346719;184.6157992;2205742.437;N-benzoylglycine;CHEBI:18089;QIAFMBKCNZACKA-UHFFFAOYSA-N;C9H9NO3;179.0582431;[M+Na]+|[M-H]-|[M+H]+|[M+H]+|[M+Na]+;1_4;30;5;4;0.718720826;75;5;1;552.40686923086|559.361603822994|552.40686923086|562.739579811374|561.877134883285;3;173.0492198;188.4572102;5;
CP253515;224.0983222;224.1031759;306.7125653;312.680559;2578.930557;N-benzoylglycine;CHEBI:18089;QIAFMBKCNZACKA-UHFFFAOYSA-N;C9H9NO3;179.0582431;[M+CHO2]-;1_4;0;0;0;0;0;0;0;891.4327907;4;310.1930204;224.1009016;1;FALSE
CP253756;224.0263176;224.0283415;345.0555183;348.5476352;9256.921831;N-benzoylglycine;CHEBI:18089;QIAFMBKCNZACKA-UHFFFAOYSA-N;C9H9NO3;179.0582431;[M+CHO2]-;1_4;0;0;0;0;0;0;0;1026.907908;5;346.5512934;224.0280336;1;FALSE
CP253860;178.0930854;178.0966243;359.0280896;363.5197448;2322.411151;N-benzoylglycine;CHEBI:18089;QIAFMBKCNZACKA-UHFFFAOYSA-N;C9H9NO3;179.0582431;[M-H]-;1_4;1;0;0;0;0;0;0;1085.74026;6;361.5235389;178.0947558;1;FALSE
CP024045;180.1110534;180.1142692;375.6719948;379.7360225;5749.916188;N-benzoylglycine;CHEBI:18089;QIAFMBKCNZACKA-UHFFFAOYSA-N;C9H9NO3;179.0582431;[M+H]+;1_4;1;0;0;0;0;0;0;1142.132696;7;377.7046185;180.112029;1;FALSE
CP254877;224.0249088;224.0287927;531.964001;534.460401;1036.262895;N-benzoylglycine;CHEBI:18089;QIAFMBKCNZACKA-UHFFFAOYSA-N;C9H9NO3;179.0582431;[M+CHO2]-;1_4;2;0;0;0;0;0;0;0;8;533.461601;224.0260711;1;FALSE
CP314278|CP076221|CP075899|CP313133|CP486433|CP313690;131.0455139;131.0466436;23.0408963;37.80723947;288892.3721;N-carbamoyl-beta-alanine;CHEBI:18261;JSJWCHRYRHKBBW-UHFFFAOYSA-N;C4H8N2O3;132.0534921;[M-H]-|[M+Na]+|[M+Na]+|[M-H]-|[M+H]+|[M+CHO2]-;2_5;13;4;2;0.315096414;15;2;2;225.787069044079|202.041151872976|0|0|0|257.135241428362;1;26.72291689;147.0503525;6;
CP076551|CP076672;133.0488182;133.0524844;39.79091052;61.20145659;138523.4555;N-carbamoyl-beta-alanine;CHEBI:18261;JSJWCHRYRHKBBW-UHFFFAOYSA-N;C4H8N2O3;132.0534921;[M+H]+|[M+Na]+;2_5;1;0;0;0;6;0;0;383.412228545767|402.972877247003;2;44.13711264;144.0268566;2;
CP076870;155.0103702;155.0121137;83.97352472;94.69728975;35331.5514;N-carbamoyl-beta-alanine;CHEBI:18261;JSJWCHRYRHKBBW-UHFFFAOYSA-N;C4H8N2O3;132.0534921;[M+Na]+;2_5;0;0;0;0;3;0;0;454.8009975;3;90.67564666;155.0116633;1;FALSE
CP077214;133.0473969;133.049611;145.645745;149.6516998;1973.501103;N-carbamoyl-beta-alanine;CHEBI:18261;JSJWCHRYRHKBBW-UHFFFAOYSA-N;C4H8N2O3;132.0534921;[M+H]+;2_5;0;0;0;0;0;0;0;523.6782294;4;147.6485292;133.048252;1;FALSE
CP077320;133.0637801;133.0649375;175.0465859;179.7443534;1337.942872;N-carbamoyl-beta-alanine;CHEBI:18261;JSJWCHRYRHKBBW-UHFFFAOYSA-N;C4H8N2O3;132.0534921;[M+H]+;2_5;0;0;0;0;0;0;0;561.4668583;5;177.0590412;133.0644648;1;FALSE
CP077537;133.0306544;133.0323124;193.9079209;197.3000465;1079.185865;N-carbamoyl-beta-alanine;CHEBI:18261;JSJWCHRYRHKBBW-UHFFFAOYSA-N;C4H8N2O3;132.0534921;[M+H]+;2_5;1;0;0;0;0;0;0;585.7286546;6;195.9417546;133.0311099;1;FALSE
CP078242;155.0445456;155.0491774;251.9860081;257.4329891;2332.584768;N-carbamoyl-beta-alanine;CHEBI:18261;JSJWCHRYRHKBBW-UHFFFAOYSA-N;C4H8N2O3;132.0534921;[M+Na]+;2_5;0;0;0;0;0;0;0;710.6253178;7;254.7084347;155.0465277;1;FALSE
CP078678;133.0836094;133.0849489;289.3828328;292.7675318;887.1798039;N-carbamoyl-beta-alanine;CHEBI:18261;JSJWCHRYRHKBBW-UHFFFAOYSA-N;C4H8N2O3;132.0534921;[M+H]+;2_5;0;0;0;0;0;0;0;817.1977271;8;290.7362675;133.0843919;1;FALSE
CP317479;131.0343702;131.035685;315.2582671;317.7440543;1197.524326;N-carbamoyl-beta-alanine;CHEBI:18261;JSJWCHRYRHKBBW-UHFFFAOYSA-N;C4H8N2O3;132.0534921;[M-H]-;2_5;1;0;0;0;0;0;0;915.0376056;9;316.7498829;131.0350126;1;FALSE
CP318209;177.0907768;177.092718;358.0296397;363.0095563;14420.17665;N-carbamoyl-beta-alanine;CHEBI:18261;JSJWCHRYRHKBBW-UHFFFAOYSA-N;C4H8N2O3;132.0534921;[M+CHO2]-;2_5;0;0;0;0;0;0;0;1081.096245;10;360.5197532;177.09212;1;FALSE
CP080184;133.1004508;133.1007014;474.8531876;478.276797;830.2511812;N-carbamoyl-beta-alanine;CHEBI:18261;JSJWCHRYRHKBBW-UHFFFAOYSA-N;C4H8N2O3;132.0534921;[M+H]+;2_5;1;0;0;0;0;0;0;1547.115439;11;476.2222198;133.1005943;1;FALSE
CP080360;133.086518;133.0877273;505.6431425;509.064802;1430.216577;N-carbamoyl-beta-alanine;CHEBI:18261;JSJWCHRYRHKBBW-UHFFFAOYSA-N;C4H8N2O3;132.0534921;[M+H]+;2_5;1;0;0;0;0;0;0;1679.236529;12;507.6967567;133.0869194;1;FALSE
CP017253|CP247178|CP484533|CP245574|CP016450|CP017181|CP017169;199.0304641;199.0331929;21.93880969;43.35380649;703743.9239;N-carbamoylaspartic acid;CHEBI:64850;HLKXYZVTANABHZ-UHFFFAOYSA-N;C5H8N2O5;176.0433214;[M+Na]+|[M-H]-|[M+H]+|[M+CHO2]-|[M+H]+|[M+Na]+|[M+Na]+;1_3;30;8;4;0.531692711;11;2;2;213.391001986329|224.467750816451|213.391001986329|0|0|328.766915191036|232.684098034065;1;28.13536784;192.4688597;7;
CP017326|CP017331;199.0135929;199.0162376;42.01772711;53.37455215;35481.98161;N-carbamoylaspartic acid;CHEBI:64850;HLKXYZVTANABHZ-UHFFFAOYSA-N;C5H8N2O5;176.0433214;[M+Na]+|[M+H]+;1_3;2;0;0;0;6;0;0;402.627534745856|401.843921388064;2;45.69156174;188.0247488;2;
CP492480;220.994912;221.0050867;279.9902206;304.8242156;125556.1982;N-carbamoylaspartic acid;CHEBI:64850;HLKXYZVTANABHZ-UHFFFAOYSA-N;C5H8N2O5;176.0433214;[M+CHO2]-;1_3;0;0;0;0;0;0;0;845.3034858;3;296.3821371;221.0014291;1;FALSE
CP247882;221.0787809;221.0825034;331.6975354;337.6732996;6575.841477;N-carbamoylaspartic acid;CHEBI:64850;HLKXYZVTANABHZ-UHFFFAOYSA-N;C5H8N2O5;176.0433214;[M+CHO2]-;1_3;0;0;0;0;0;0;0;979.5260503;4;334.1866919;221.0814245;1;FALSE
CP018785;177.0531743;177.0549517;368.8744752;377.000882;51338.94095;N-carbamoylaspartic acid;CHEBI:64850;HLKXYZVTANABHZ-UHFFFAOYSA-N;C5H8N2O5;176.0433214;[M+H]+;1_3;0;0;0;0;0;0;0;1117.351601;5;371.5831926;177.0546839;1;FALSE
CP018797;198.9986576;198.9999161;393.2436691;396.6258319;952.6518699;N-carbamoylaspartic acid;CHEBI:64850;HLKXYZVTANABHZ-UHFFFAOYSA-N;C5H8N2O5;176.0433214;[M+Na]+;1_3;1;0;0;0;0;0;0;1210.809158;6;394.5959002;198.9992077;1;FALSE
CP018993|CP248557;177.0518949;177.0548307;429.0951998;439.516575;5497.097736;N-carbamoylaspartic acid;CHEBI:64850;HLKXYZVTANABHZ-UHFFFAOYSA-N;C5H8N2O5;176.0433214;[M+H]+|[M-H]-;1_3;2;0;0;0;0;0;0;1367.55959917876|1398.99314044194;7;435.0007789;176.034651;2;
CP492476;174.9973656;175.0037555;577.3490245;605.7950245;131110.4453;N-carbamoylaspartic acid;CHEBI:64850;HLKXYZVTANABHZ-UHFFFAOYSA-N;C5H8N2O5;176.0433214;[M-H]-;1_3;1;0;0;0;0;0;0;0;8;602.3016245;175.0007913;1;FALSE
CP011911|CP012158|CP241148|CP240783|CP239589;213.0477132;213.0491059;18.69469532;42.6241746;494932.4164;N-carbamoylglutamic acid;CHEBI:86349;LCQLHJZYVOQKHU-UHFFFAOYSA-N;C6H10N2O5;190.0589714;[M+Na]+|[M+H]+|[M+CHO2]-|[M-H]-|[M+CHO2]-;1_2;16;6;2;0.367869235;3;0;0;269.601659411627|250.317340659266|307.609610530834|228.733147101747|0;1;27.67048961;212.6482554;5;
CP241424;235.0701161;235.0734736;40.37011048;45.94607574;7422.630812;N-carbamoylglutamic acid;CHEBI:86349;LCQLHJZYVOQKHU-UHFFFAOYSA-N;C6H10N2O5;190.0589714;[M+CHO2]-;1_2;1;0;0;0;0;0;0;400.7553308;2;42.90505608;235.0716779;1;FALSE
CP012350;191.0775432;191.0806154;55.98206071;60.65995692;4392.683011;N-carbamoylglutamic acid;CHEBI:86349;LCQLHJZYVOQKHU-UHFFFAOYSA-N;C6H10N2O5;190.0589714;[M+H]+;1_2;0;0;0;0;0;0;0;416.6541688;3;57.98717487;191.0789604;1;FALSE
CP012549;191.0760211;191.0811189;112.1851077;120.2268683;3813.5737;N-carbamoylglutamic acid;CHEBI:86349;LCQLHJZYVOQKHU-UHFFFAOYSA-N;C6H10N2O5;190.0589714;[M+H]+;1_2;0;0;0;0;0;0;0;484.923293;4;116.2050333;191.0790401;1;FALSE
CP241874;235.0155208;235.0177273;127.8331126;130.3557081;1049.43104;N-carbamoylglutamic acid;CHEBI:86349;LCQLHJZYVOQKHU-UHFFFAOYSA-N;C6H10N2O5;190.0589714;[M+CHO2]-;1_2;0;0;0;0;0;0;0;508.8578005;5;129.3465806;235.0163026;1;FALSE
CP242661;235.0941109;235.0999775;353.2208898;360.1998962;9981.0137;N-carbamoylglutamic acid;CHEBI:86349;LCQLHJZYVOQKHU-UHFFFAOYSA-N;C6H10N2O5;190.0589714;[M+CHO2]-;1_2;1;0;0;0;0;0;0;1062.909633;6;355.7133726;235.0976698;1;FALSE
CP013877;191.1052824;191.1078853;367.4955091;372.9116067;4219.146442;N-carbamoylglutamic acid;CHEBI:86349;LCQLHJZYVOQKHU-UHFFFAOYSA-N;C6H10N2O5;190.0589714;[M+H]+;1_2;1;0;0;0;0;0;0;1111.76578;7;370.2033831;191.1068995;1;FALSE
CP244053;189.0684989;189.0711254;586.7886481;589.2828481;846.5092136;N-carbamoylglutamic acid;CHEBI:86349;LCQLHJZYVOQKHU-UHFFFAOYSA-N;C6H10N2O5;190.0589714;[M-H]-;1_2;1;0;0;0;0;0;0;0;8;588.2854481;189.0698782;1;FALSE
CP046714;182.1205397;182.122791;29.82355524;33.16550349;3669.024009;N-isovalerylglycine;CHEBI:70984;ZRQXMKMBBMNNQC-UHFFFAOYSA-N;C7H13NO3;159.0895433;[M+Na]+;2_10;0;0;0;0;0;0;0;301.2496903;1;31.1608039;182.1217211;1;FALSE
CP046997|CP047029;182.1172106;182.1194574;47.20347111;56.57220963;7547.513439;N-isovalerylglycine;CHEBI:70984;ZRQXMKMBBMNNQC-UHFFFAOYSA-N;C7H13NO3;159.0895433;[M+Na]+|[M+Na]+;2_10;2;0;0;0;0;0;0;409.440666198096|411.01641712375;2;52.5555214;182.073788;2;
CP047263;182.044385;182.0456611;86.03663778;102.122779;56274.28297;N-isovalerylglycine;CHEBI:70984;ZRQXMKMBBMNNQC-UHFFFAOYSA-N;C7H13NO3;159.0895433;[M+Na]+;2_10;1;0;0;0;12;0;0;461.4811242;3;96.08895449;182.0448175;1;FALSE
CP047732|CP281968|CP047505;160.0964306;160.0970359;101.6051337;116.2085921;503634.5233;N-isovalerylglycine;CHEBI:70984;ZRQXMKMBBMNNQC-UHFFFAOYSA-N;C7H13NO3;159.0895433;[M+H]+|[M-H]-|[M+Na]+;2_10;15;6;3;0.916907212;58;4;2;478.849052321924|482.855263034012|479.639045797463;4;110.3364034;166.7526716;3;
CP047731|CP047504|CP281966|CP281151;160.0962514;160.0971922;114.1945329;150.3612284;15235949.05;N-isovalerylglycine;CHEBI:70984;ZRQXMKMBBMNNQC-UHFFFAOYSA-N;C7H13NO3;159.0895433;[M+H]+|[M+Na]+|[M-H]-|[M+CHO2]-;2_10;33;10;4;0.913466163;64;4;2;495.439174070924|495.439174070924|499.870914110417|500.491394086007;5;123.7167413;176.0862205;4;
CP281967;158.0813098;158.083107;165.0165543;171.5375019;36608.74008;N-isovalerylglycine;CHEBI:70984;ZRQXMKMBBMNNQC-UHFFFAOYSA-N;C7H13NO3;159.0895433;[M-H]-;2_10;2;1;1;0.917003909;10;1;0;556.7382423;6;168.5289185;158.0822224;1;FALSE
CP282028;204.0631994;204.0668357;231.065949;233.5324584;856.274314;N-isovalerylglycine;CHEBI:70984;ZRQXMKMBBMNNQC-UHFFFAOYSA-N;C7H13NO3;159.0895433;[M+CHO2]-;2_10;1;0;0;0;0;0;0;664.0795183;7;232.0526372;204.0649264;1;FALSE
CP048940;160.1299243;160.1329794;329.5409133;332.9293872;722.679875;N-isovalerylglycine;CHEBI:70984;ZRQXMKMBBMNNQC-UHFFFAOYSA-N;C7H13NO3;159.0895433;[M+H]+;2_10;2;0;0;0;0;0;0;957.7417402;8;330.8957665;160.131632;1;FALSE
CP284150;158.0478891;158.0504356;586.9161283;591.4091283;1047.034456;N-isovalerylglycine;CHEBI:70984;ZRQXMKMBBMNNQC-UHFFFAOYSA-N;C7H13NO3;159.0895433;[M-H]-;2_10;2;0;0;0;0;0;0;0;9;588.4141283;158.0491907;1;FALSE
CP251493;256.0084615;256.0123256;22.93337502;27.93725748;5068.840833;N-phosphocreatine;CHEBI:17287;DRBBFCLWYRJSJZ-UHFFFAOYSA-N;C4H10N3O5P;211.0358071;[M+CHO2]-;1_4;2;0;0;0;0;0;0;0;1;25.92777502;256.0090994;1;FALSE
CP022505|CP022475;212.0095765;212.0137681;166.5078451;173.1997623;5413.771082;N-phosphocreatine;CHEBI:17287;DRBBFCLWYRJSJZ-UHFFFAOYSA-N;C4H10N3O5P;211.0358071;[M+H]+|[M+Na]+;1_4;1;0;0;0;0;0;0;552.40686923086|553.266958431102;2;170.1868175;222.9982669;2;
CP023241;234.029597;234.0343531;237.788673;246.6622026;8845.934647;N-phosphocreatine;CHEBI:17287;DRBBFCLWYRJSJZ-UHFFFAOYSA-N;C4H10N3O5P;211.0358071;[M+Na]+;1_4;1;0;0;0;0;0;0;681.0955317;3;242.5714518;234.0335677;1;FALSE
CP253800|CP253791;210.0019718;210.0032551;347.5493232;353.038268;1813.202764;N-phosphocreatine;CHEBI:17287;DRBBFCLWYRJSJZ-UHFFFAOYSA-N;C4H10N3O5P;211.0358071;[M-H]-|[M+CHO2]-;1_4;3;0;0;0;0;0;0;1046.51457709124|1038.67155033587;4;350.5430088;233.0423142;2;
CP254076;255.986661;255.9903764;396.9898738;399.4875719;729.0734169;N-phosphocreatine;CHEBI:17287;DRBBFCLWYRJSJZ-UHFFFAOYSA-N;C4H10N3O5P;211.0358071;[M+CHO2]-;1_4;0;0;0;0;0;0;0;1236.711287;5;398.4887328;255.9891831;1;FALSE
CP024386;212.0507377;212.0546276;448.8096115;452.2280477;1424.712558;N-phosphocreatine;CHEBI:17287;DRBBFCLWYRJSJZ-UHFFFAOYSA-N;C4H10N3O5P;211.0358071;[M+H]+;1_4;0;0;0;0;0;0;0;1441.318088;6;450.1768748;212.0525272;1;FALSE
